Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
1811,1764562712.103204,0.075223821,0.001377806,0.002057732,0.000371616,0.001150556,512
1812,1764562712.207295,0.069822310,0.001502836,0.001895121,0.000405419,0.001449278,512
1813,1764562712.2750666,0.032875809,0.000231157,0.002804502,0.000720061,0.001896043,512
1814,1764562712.3758523,0.069072455,0.001152389,0.001156727,0.000399548,0.001215195,512
1815,1764562712.444114,0.033674896,0.001375011,0.001777104,0.000585982,0.001582343,512
1816,1764562712.5505335,0.073545930,0.001614222,0.001513516,0.000405409,0.001197883,512
1817,1764562712.634537,0.050479694,0.001149093,0.000880547,0.000469638,0.001322915,512
1818,1764562712.7329175,0.067069134,0.000210178,0.002042003,0.000515473,0.001380551,512
1819,1764562712.8083014,0.042527632,0.001095885,0.001780660,0.000430695,0.001533143,512
1820,1764562712.8641088,0.024818684,0.001161687,0.001589987,0.000434272,0.001321732,512
1821,1764562712.9473774,0.050816988,0.001321181,0.001628709,0.000504702,0.001266490,512
1822,1764562712.9945197,0.020158473,0.001032507,0.001882037,0.000095126,0.000368822,512
1823,1764562713.0730028,0.041320052,0.001143262,0.001345025,0.000503750,0.001504130,512
1824,1764562713.1803527,0.072715427,0.001100413,0.002038376,0.000469287,0.001224843,512
1825,1764562713.2515194,0.025903418,0.001261571,0.002286855,0.000499783,0.002299438,512
1826,1764562713.308976,0.025700233,0.000993766,0.001645760,0.000301567,0.001113768,512
1827,1764562713.355173,0.011457920,0.000947190,0.001976281,0.000486539,0.001290555,512
1828,1764562713.4237628,0.030560613,0.001242506,0.001665998,0.000458577,0.001273202,512
1829,1764562713.4968777,0.038252073,0.001307806,0.001698428,0.000458277,0.001285104,512
1830,1764562713.570061,0.040318501,0.001329937,0.001617058,0.000578739,0.001146318,512
1831,1764562713.6215942,0.017652083,0.001108859,0.001810485,0.000301768,0.001326782,512
1832,1764562713.6778924,0.017314319,0.001221546,0.002886143,0.000515422,0.001389848,512
1833,1764562713.7505686,0.037306436,0.001369751,0.001739464,0.000464208,0.001275386,512
1834,1764562713.8105218,0.026713855,0.001105031,0.001442516,0.000426709,0.001227769,512
1835,1764562713.8958535,0.054286878,0.000801951,0.001903297,0.000480268,0.001208823,512
1836,1764562713.9901192,0.060975325,0.001287208,0.001839689,0.000419916,0.001392152,512
1837,1764562714.05652,0.028116407,0.000994988,0.002676466,0.000560295,0.001249769,512
1838,1764562714.0996275,0.014358658,0.001167988,0.001969228,0.000438039,0.001121702,512
1839,1764562714.1531901,0.018019653,0.001184809,0.001979558,0.000447757,0.001341288,512
1840,1764562714.1955676,0.007537927,0.001081358,0.001918134,0.000534016,0.001182675,512
1841,1764562714.3645456,0.136908196,0.001235343,0.001490864,0.000374531,0.001397592,512
1842,1764562714.4121964,0.017315672,0.001061110,0.001685855,0.000407092,0.001174800,512
1843,1764562714.473139,0.028569243,0.001084483,0.001823239,0.000512257,0.001274094,512
1844,1764562714.5330787,0.024765246,0.001632275,0.002073320,0.000417271,0.001375350,512
1845,1764562714.637308,0.059523724,0.001401580,0.001666078,0.000484104,0.001221637,512
1846,1764562714.7610972,0.091903978,0.001136199,0.001702185,0.000455120,0.001260308,512
1847,1764562714.8160703,0.016406342,0.001405857,0.002675924,0.000513939,0.001284353,512
1848,1764562714.8952067,0.044849993,0.001211688,0.002035701,0.000399728,0.001164432,512
1849,1764562714.9761484,0.042966444,0.001372245,0.002035692,0.001240151,0.001763207,512
1850,1764562715.0250566,0.028283786,0.000301397,0.001689332,0.000224154,0.000741160,512
1851,1764562715.1257818,0.056851207,0.001449087,0.002367425,0.000359645,0.001876187,512
1852,1764562715.2435377,0.089069651,0.000903019,0.001697716,0.000431918,0.001226987,512
1853,1764562715.2996628,0.023133129,0.001383606,0.002123763,0.000475949,0.001216488,512
1854,1764562715.351586,0.019650916,0.001116283,0.001823329,0.000401642,0.001231195,512
1855,1764562715.423626,0.043357105,0.000882871,0.001061381,0.000485047,0.000511154,512
1856,1764562715.4903917,0.033320471,0.001055721,0.002215263,0.000445463,0.001290694,512
1857,1764562715.6406734,0.118570456,0.001213823,0.000662654,0.000478534,0.001956866,512
1858,1764562715.7028825,0.027576669,0.001210837,0.001724816,0.000546399,0.001256261,512
1859,1764562715.8053372,0.068791776,0.001126471,0.001564261,0.000358272,0.000960575,512
1860,1764562715.8351038,0.006909926,0.000479406,0.001381432,0.000281761,0.000659138,512
1861,1764562715.9022589,0.035289920,0.001369170,0.001695262,0.000318018,0.001219613,512
1862,1764562715.962034,0.024479928,0.001340336,0.001739514,0.000837587,0.001170392,512
1863,1764562716.0811014,0.084821973,0.001042405,0.000831386,0.000497359,0.001157369,512
1864,1764562716.1450503,0.034324687,0.000205159,0.001512795,0.000540448,0.001522834,512
1865,1764562716.2204723,0.040604048,0.001655248,0.001651972,0.000352061,0.001216137,512
1866,1764562716.3044012,0.048069251,0.001521250,0.001881215,0.000436586,0.001316252,512
1867,1764562716.422539,0.086917475,0.000939966,0.001433328,0.000417781,0.001197021,512
1868,1764562716.476393,0.020054382,0.001584377,0.002045109,0.000601531,0.001453254,512
1869,1764562716.553862,0.041296629,0.001137382,0.001929375,0.000435374,0.001307055,512
1870,1764562716.6648839,0.079629360,0.001123015,0.001338322,0.000373981,0.001057413,512
1871,1764562716.7575192,0.061070501,0.001041334,0.001453285,0.000449240,0.001447183,512
1872,1764562716.816203,0.029079736,0.001042185,0.001273062,0.000409286,0.001029883,512
1873,1764562716.910756,0.063822195,0.001298919,0.001257063,0.000291769,0.001179900,512
1874,1764562717.0075152,0.063051311,0.001305782,0.001543852,0.000305945,0.001350715,512
1875,1764562717.125896,0.083297798,0.001330207,0.001490725,0.000408855,0.001359392,512
1876,1764562717.2466156,0.093452909,0.000863756,0.001499601,0.000111445,0.000818552,512
1877,1764562717.3093064,0.024759815,0.001120931,0.001926819,0.000550437,0.001392714,512
1878,1764562717.407962,0.059620883,0.001101335,0.002343570,0.000431938,0.001360504,512
1879,1764562717.5482335,0.106643330,0.001291936,0.001347148,0.000526572,0.001697195,512
1880,1764562717.6005793,0.021940056,0.001012601,0.001604605,0.000265601,0.001094081,512
1881,1764562717.641669,0.011940581,0.000711304,0.001283712,0.000462815,0.001334095,512
1882,1764562717.7285092,0.051846019,0.001252274,0.001453986,0.000440384,0.001339435,512
1883,1764562717.7949514,0.031267598,0.001354232,0.001739023,0.000385602,0.001381432,512
1884,1764562717.8790927,0.043659884,0.001172276,0.001802640,0.000508991,0.001215426,512
1885,1764562717.9552472,0.044469409,0.001083842,0.001979117,0.000267605,0.000456042,512
1886,1764562718.0176766,0.031308775,0.001206809,0.001075107,0.000158533,0.000637118,512
1887,1764562718.1330078,0.093089438,0.001204225,0.001230824,0.000132435,0.000322175,512
1888,1764562718.1754022,0.016532855,0.001029722,0.001261040,0.000347212,0.001002242,512
1889,1764562718.2354074,0.034861578,0.001040873,0.000639201,0.000233241,0.000830484,512
1890,1764562718.286064,0.019098255,0.000994267,0.001892346,0.000738785,0.001514247,512
1891,1764562718.3522935,0.029732884,0.001060950,0.001667411,0.000546179,0.001327202,512
1892,1764562718.4016654,0.022986870,0.000481790,0.001416206,0.000349556,0.001030584,512
1893,1764562718.4885538,0.054566445,0.001339615,0.002636280,0.000505925,0.001509709,512
1894,1764562718.5345545,0.014745494,0.000976875,0.002167736,0.000419575,0.001107145,512
1895,1764562718.5883894,0.024049753,0.001071390,0.001118807,0.000424304,0.001337761,512
1896,1764562718.6771564,0.048825047,0.001085776,0.002107975,0.000970533,0.001586601,512
1897,1764562718.7920625,0.072250747,0.001105082,0.002820461,0.000797082,0.001412059,512
1898,1764562718.843991,0.017764771,0.001122904,0.001399316,0.000488924,0.001394707,512
1899,1764562718.9359112,0.065813425,0.000608044,0.001454237,0.000305014,0.000773679,512
1900,1764562718.9926624,0.022469995,0.001129046,0.002491834,0.000276461,0.001285816,512
1901,1764562719.0496225,0.027087676,0.001048517,0.001851902,0.000153173,0.001992943,512
1902,1764562719.1223679,0.038926268,0.001035733,0.002001868,0.000557320,0.001752899,512
1903,1764562719.1966622,0.041929457,0.001317454,0.001381813,0.000506636,0.001726960,512
1904,1764562719.252275,0.025336431,0.001391491,0.001147449,0.000357480,0.001292809,512
1905,1764562719.385607,0.102618444,0.001112055,0.001561906,0.000418223,0.001128234,512
1906,1764562719.557074,0.139141472,0.000957509,0.002285884,0.000647016,0.003385775,512
1907,1764562719.6191156,0.024304314,0.001136279,0.002386308,0.000510633,0.001507465,512
1908,1764562719.6684237,0.014451450,0.001010898,0.001936237,0.000211110,0.000484215,512
1909,1764562719.7350147,0.028831388,0.001159753,0.002335976,0.000462905,0.001249919,512
1910,1764562719.8837569,0.117075814,0.001212551,0.001896904,0.000255853,0.001078652,512
1911,1764562719.952175,0.026990837,0.001203985,0.002590305,0.000148274,0.000481710,512
1912,1764562720.011634,0.019019279,0.001375301,0.002019090,0.000412132,0.001202762,512
1913,1764562720.083576,0.047351405,0.000791402,0.001582534,0.000072494,0.000373941,512
1914,1764562720.1287808,0.024232341,0.000215939,0.001342240,0.000455141,0.001313336,512
1915,1764562720.1876917,0.030726740,0.001131280,0.000764843,0.000484886,0.001765372,512
1916,1764562720.2192752,0.009310321,0.001045611,0.001471359,0.000181285,0.000391383,512
1917,1764562720.2684135,0.019445918,0.001239410,0.001328995,0.000399198,0.001335478,512
1918,1764562720.3211682,0.018076477,0.000800929,0.001837545,0.000439412,0.001219223,512
1919,1764562720.3805306,0.029673804,0.000828090,0.001861990,0.000362580,0.000723236,512
1920,1764562720.4609177,0.034518876,0.001151117,0.000985801,0.000300706,0.000598876,512
1921,1764562720.5349956,0.039893806,0.000949254,0.001438247,0.000273545,0.001956926,512
1922,1764562720.591519,0.023850095,0.001173689,0.001753469,0.000482481,0.001122514,512
1923,1764562720.662441,0.043365320,0.001522383,0.002756002,0.000587906,0.003105417,512
1924,1764562720.7386606,0.049648188,0.000178761,0.001748520,0.000511796,0.001410536,512
1925,1764562720.8194852,0.055523152,0.001179018,0.001497918,0.000337654,0.001108658,512
1926,1764562720.9384835,0.077937944,0.000230576,0.002271777,0.000262885,0.002695610,512
1927,1764562721.0089393,0.039089089,0.001540876,0.001377465,0.000342924,0.001278393,512
1928,1764562721.156143,0.116531659,0.001286136,0.001676908,0.000414406,0.001429090,512
1929,1764562721.2394035,0.051821183,0.001123206,0.001692286,0.000493271,0.001061791,512
1930,1764562721.3034678,0.020102511,0.001186141,0.002183293,0.001315340,0.002428778,512
1931,1764562721.4155276,0.082491708,0.001699400,0.002026995,0.000291699,0.000765355,512
1932,1764562721.469145,0.022131739,0.001644328,0.001805065,0.000360557,0.001152429,512
1933,1764562721.5453,0.045983186,0.001335527,0.001104200,0.000425516,0.001287910,512
1934,1764562721.5863693,0.012155738,0.000916954,0.001193265,0.000363642,0.001116803,512
1935,1764562721.6164927,0.008144698,0.000355387,0.001232096,0.000309372,0.001154153,512
1936,1764562721.675788,0.029225225,0.000803444,0.001548110,0.000450592,0.001213172,512
1937,1764562721.7168682,0.014847602,0.000892047,0.000818612,0.000292490,0.001009305,512
1938,1764562721.7975683,0.043434919,0.000939175,0.001980960,0.000703860,0.001838026,512
1939,1764562721.9231105,0.095965933,0.001550324,0.001347069,0.000251144,0.001063846,512
1940,1764562722.0018086,0.047572874,0.001262041,0.001941998,0.000427540,0.001287298,512
1941,1764562722.0628076,0.031587048,0.001149022,0.001305241,0.000420827,0.001136480,512
1942,1764562722.119818,0.023535814,0.001042737,0.001677019,0.000535870,0.001538913,512
1943,1764562722.2942147,0.146680010,0.001142711,0.001524606,0.000436286,0.001061702,512
1944,1764562722.4114861,0.078762128,0.001173288,0.001690994,0.000438089,0.001234641,512
1945,1764562722.4626956,0.020350258,0.001065669,0.001240783,0.000499894,0.001231586,512
1946,1764562722.5114343,0.024975093,0.001163870,0.001342751,0.000238861,0.000597684,512
1947,1764562722.5580697,0.016404959,0.001150546,0.002067941,0.000475820,0.001261721,512
1948,1764562722.6511617,0.030079523,0.001156177,0.001897215,0.000146901,0.000990600,512
1949,1764562722.7472699,0.061840064,0.001147530,0.001586741,0.000321555,0.001057574,512
1950,1764562722.7915335,0.011627322,0.000840422,0.001521291,0.000363622,0.001345356,512
1951,1764562722.8633034,0.038941596,0.000934566,0.002557445,0.000467725,0.001680244,512
1952,1764562722.908095,0.014503776,0.001239911,0.001276157,0.000463196,0.001095515,512
1953,1764562722.9788778,0.033594819,0.001585609,0.001809353,0.000134369,0.001719197,512
1954,1764562723.0704453,0.063345024,0.001247686,0.001338272,0.000301286,0.000900724,512
1955,1764562723.1397834,0.038873781,0.001196772,0.001182165,0.000393817,0.001469475,512
1956,1764562723.2263954,0.056360620,0.001191461,0.001880274,0.000474907,0.001158942,512
1957,1764562723.2864106,0.025562919,0.000642236,0.002468971,0.000389229,0.001157569,512
1958,1764562723.348848,0.030987060,0.001569530,0.001676858,0.000430896,0.001173208,512
1959,1764562723.4079008,0.024936131,0.001516362,0.001963748,0.000400460,0.001107867,512
1960,1764562723.50219,0.060503203,0.000912556,0.002028408,0.000570745,0.000955345,512
1961,1764562723.5619678,0.031961290,0.000802713,0.001846501,0.000437869,0.001643336,512
1962,1764562723.62744,0.037742161,0.001298459,0.001446593,0.000417552,0.001269666,512
1963,1764562723.652728,0.008566817,0.000371747,0.001358249,0.000075610,0.000360365,512
1964,1764562723.697195,0.021107107,0.001274735,0.002081536,0.003184334,0.001553861,512
1965,1764562723.7754164,0.045355196,0.001189277,0.001708286,0.000484094,0.001361306,512
1966,1764562723.8400981,0.040455053,0.001095844,0.000873003,0.000255171,0.001539143,512
1967,1764562723.9020784,0.028450774,0.001024152,0.001834318,0.000611179,0.001404305,512
1968,1764562723.9744065,0.032220148,0.001114169,0.001926189,0.000538515,0.001723304,512
1969,1764562724.0371861,0.026600266,0.001078242,0.001844679,0.000473885,0.001334766,512
1970,1764562724.1176836,0.044610150,0.001204195,0.002176641,0.000447306,0.001339916,512
1971,1764562724.2430613,0.089908151,0.001119238,0.001809082,0.000404587,0.001470717,512
1972,1764562724.2952378,0.015163636,0.001413512,0.001894229,0.000400590,0.001396561,512
1973,1764562724.369264,0.044998137,0.001474525,0.000814214,0.000330481,0.000610708,512
1974,1764562724.429447,0.020902008,0.001271990,0.001611747,0.000698531,0.001513716,512
1975,1764562724.4855452,0.027942786,0.001528614,0.000749605,0.000573379,0.001367005,512
1976,1764562724.6202822,0.099802571,0.001157769,0.002112463,0.000455001,0.001581823,512
1977,1764562724.679732,0.026680774,0.000567038,0.001500973,0.000434443,0.001363469,512
1978,1764562724.7282434,0.012195742,0.000787505,0.002197521,0.000508720,0.001312204,512
1979,1764562724.810164,0.046034020,0.001065518,0.003233193,0.000521263,0.001375671,512
1980,1764562724.9005957,0.062004587,0.001446623,0.001951345,0.000570795,0.001389969,512
1981,1764562724.936096,0.009278683,0.000808093,0.000778748,0.000105826,0.000491288,512
1982,1764562725.1316419,0.164128006,0.001491525,0.001890543,0.000499493,0.001251483,512
1983,1764562725.1882753,0.024185825,0.000930760,0.001905882,0.000431307,0.001322403,512
1984,1764562725.2686644,0.047342969,0.001116403,0.001502306,0.000305234,0.001336459,512
1985,1764562725.3115137,0.011430268,0.000766305,0.001620604,0.000202874,0.001891645,512
1986,1764562725.366471,0.020291389,0.001409474,0.002180860,0.000451464,0.001377555,512
1987,1764562725.4352622,0.032220630,0.001592542,0.002353268,0.000452075,0.001552920,512
1988,1764562725.5012977,0.026713235,0.000870819,0.002132510,0.000745057,0.001381212,512
1989,1764562725.6145232,0.081225619,0.001357077,0.001522873,0.000511485,0.001654918,512
1990,1764562725.6653464,0.016767759,0.001252855,0.001777694,0.000559614,0.001381162,512
1991,1764562725.738882,0.038551737,0.000710392,0.001942580,0.000625806,0.001368599,512
1992,1764562725.812654,0.037830244,0.001132322,0.001140517,0.000484795,0.001261070,512
1993,1764562725.8715856,0.023948416,0.001283051,0.002654976,0.000454179,0.001382905,512
1994,1764562725.9712327,0.066542642,0.001030695,0.002126789,0.000384631,0.001204736,512
1995,1764562726.0362542,0.024592125,0.001600347,0.001997981,0.000579330,0.001617488,512
1996,1764562726.1123385,0.045016991,0.000883582,0.001936989,0.000466071,0.001225574,512
1997,1764562726.187816,0.044041350,0.001460689,0.001185540,0.000439231,0.001396540,512
1998,1764562726.2862844,0.051222116,0.001139596,0.002029951,0.001224042,0.003103824,512
1999,1764562726.3491137,0.025598785,0.001265187,0.001753841,0.000516003,0.001677550,512
2000,1764562726.4266589,0.035592429,0.001171194,0.002503064,0.000453057,0.001470517,512
